Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ,Body Style,Dealer_Region
C_CND_006442,9/26/2022,Male,13500,Iceberg Rentals,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,Passenger,Middletown
C_CND_006443,9/26/2022,Male,3175000,McKinney Dodge Chrysler Jeep,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14500,Passenger,Aurora
C_CND_006444,9/26/2022,Male,13500,Motor Vehicle Branch Office,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Sedan,Greenville
C_CND_006445,9/26/2022,Male,1375000,Nebo Chevrolet,Toyota,Camry,Overhead Camshaft,Manual,Black,34500,Hatchback,Pasco
C_CND_006446,9/26/2022,Female,480000,Capitol KIA,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Janesville
C_CND_006447,9/26/2022,Male,1975000,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,26500,Hatchback,Scottsdale
C_CND_006448,9/26/2022,Female,528000,Classic Chevy,Volvo,S70,Overhead Camshaft,Manual,Pale White,21000,Hardtop,Janesville
C_CND_006449,9/26/2022,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,Hardtop,Greenville
C_CND_006450,9/26/2022,Male,1250000,Rabun Used Car Sales,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,Passenger,Aurora
C_CND_006451,9/26/2022,Male,1155000,Progressive Shippers Cooperative Association No,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33500,Hardtop,Pasco
C_CND_006452,9/26/2022,Male,13500,Ryder Truck Rental and Leasing,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Pasco
C_CND_006453,9/26/2022,Male,638000,Saab-Belle Dodge,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Sedan,Janesville
C_CND_006454,9/26/2022,Male,716000,Scrivener Performance Engineering,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,22000,Sedan,Scottsdale
C_CND_006455,9/26/2022,Male,1050000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Austin
C_CND_006456,9/26/2022,Male,400000,Suburban Ford,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Middletown
C_CND_006457,9/26/2022,Male,800000,Tri-State Mack Inc,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Hatchback,Aurora
C_CND_006458,9/26/2022,Female,585000,U-Haul CO,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Greenville
C_CND_006459,9/26/2022,Male,505500,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26500,Passenger,Pasco
C_CND_006460,9/26/2022,Female,805000,Rabun Used Car Sales,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Janesville
C_CND_006461,9/27/2022,Male,1235000,Hatfield Volkswagen,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14500,Passenger,Pasco
C_CND_006462,9/27/2022,Female,820000,Iceberg Rentals,Mitsubishi,3000GT,Overhead Camshaft,Manual,Black,18000,Sedan,Janesville
C_CND_006463,9/27/2022,Male,1600000,McKinney Dodge Chrysler Jeep,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Scottsdale
C_CND_006464,9/27/2022,Male,1165000,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Pale White,17500,SUV,Austin
C_CND_006465,9/27/2022,Male,13500,Nebo Chevrolet,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,Passenger,Middletown
C_CND_006466,9/27/2022,Male,1355000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22500,Hatchback,Aurora
C_CND_006467,9/27/2022,Male,1910000,Pars Auto Sales,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Greenville
C_CND_006468,9/27/2022,Female,1250000,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,Hatchback,Pasco
C_CND_006469,9/27/2022,Male,1448000,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Pale White,22801,Sedan,Janesville
C_CND_006470,9/27/2022,Female,1400000,Rabun Used Car Sales,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,Hatchback,Scottsdale
C_CND_006471,9/27/2022,Male,1663000,Tri-State Mack Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21300,Hatchback,Scottsdale
C_CND_006472,9/27/2022,Male,1310000,U-Haul CO,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27000,SUV,Austin
C_CND_006473,9/27/2022,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Janesville
C_CND_006474,9/27/2022,Male,1530000,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Pale White,14000,Sedan,Scottsdale
C_CND_006475,9/27/2022,Male,675000,Star Enterprises Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49000,Hardtop,Pasco
C_CND_006476,9/27/2022,Male,1150000,Scrivener Performance Engineering,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,Hardtop,Greenville
C_CND_006477,9/27/2022,Male,630000,Saab-Belle Dodge,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Aurora
C_CND_006478,9/27/2022,Male,13500,Scrivener Performance Engineering,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,Sedan,Greenville
C_CND_006479,9/27/2022,Male,1300000,Star Enterprises Inc,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,SUV,Pasco
C_CND_006480,9/27/2022,Female,121000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,SUV,Janesville
C_CND_006481,9/27/2022,Male,515000,Progressive Shippers Cooperative Association No,Volkswagen,Beetle,Overhead Camshaft,Manual,Pale White,21000,Hatchback,Janesville
C_CND_006482,9/27/2022,Male,13500,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,Passenger,Scottsdale
C_CND_006483,9/27/2022,Male,1000000,Race Car Help,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,21001,Sedan,Austin
C_CND_006484,9/27/2022,Female,655000,Ryder Truck Rental and Leasing,Nissan,Xterra,Overhead Camshaft,Manual,Pale White,31001,Passenger,Middletown
C_CND_006485,9/27/2022,Male,887500,Saab-Belle Dodge,Ford,Expedition,Overhead Camshaft,Manual,Black,18500,SUV,Aurora
C_CND_006486,9/27/2022,Female,477500,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,Hatchback,Greenville
C_CND_006487,9/27/2022,Male,13500,Star Enterprises Inc,Ford,Mustang,Overhead Camshaft,Manual,Pale White,43000,Hatchback,Pasco
C_CND_006488,9/27/2022,Male,713500,Suburban Ford,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22500,Hatchback,Janesville
C_CND_006489,9/27/2022,Male,1500000,Tri-State Mack Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Scottsdale
C_CND_006490,9/27/2022,Male,672000,U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,SUV,Austin
C_CND_006491,9/27/2022,Male,940000,Chrysler of Tri-Cities,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27000,SUV,Pasco
C_CND_006492,9/27/2022,Male,435000,Chrysler Plymouth,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,SUV,Janesville
C_CND_006493,9/27/2022,Female,13500,Classic Chevy,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Scottsdale
C_CND_006494,9/27/2022,Male,13500,Iceberg Rentals,Ford,Focus,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Janesville
C_CND_006495,9/27/2022,Male,652000,Nebo Chevrolet,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hardtop,Middletown
C_CND_006496,9/27/2022,Female,670000,Enterprise Rent A Car,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000,Hatchback,Aurora
C_CND_006497,9/27/2022,Male,13500,Star Enterprises Inc,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,Hardtop,Pasco
C_CND_006498,9/27/2022,Male,476500,Hatfield Volkswagen,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26500,Hatchback,Pasco
C_CND_006499,9/27/2022,Male,741000,Iceberg Rentals,BMW,323i,Overhead Camshaft,Manual,Pale White,21000,Hatchback,Janesville
C_CND_006500,9/27/2022,Male,550000,McKinney Dodge Chrysler Jeep,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Scottsdale
C_CND_006501,9/27/2022,Female,13500,Race Car Help,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11000,Hardtop,Aurora
C_CND_006502,9/27/2022,Female,3900000,Ryder Truck Rental and Leasing,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Austin
C_CND_006503,9/27/2022,Male,2520000,Saab-Belle Dodge,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10000,Passenger,Janesville
C_CND_006504,9/27/2022,Female,1702000,Scrivener Performance Engineering,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34200,Sedan,Scottsdale
C_CND_006505,9/27/2022,Male,301000,Star Enterprises Inc,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Austin
C_CND_006506,9/27/2022,Male,1211000,Saab-Belle Dodge,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16100,Hardtop,Pasco
C_CND_006507,9/27/2022,Male,13500,Tri-State Mack Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,SUV,Aurora
C_CND_006508,9/27/2022,Male,960000,U-Haul CO,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Greenville
C_CND_006509,9/27/2022,Male,740000,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Pasco
C_CND_006510,9/27/2022,Female,13500,C & M Motors Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hatchback,Janesville
C_CND_006511,9/28/2022,Female,520000,Race Car Help,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26001,Hatchback,Austin
C_CND_006512,9/28/2022,Male,820000,Ryder Truck Rental and Leasing,Ford,F-Series,Overhead Camshaft,Manual,Black,38001,Passenger,Middletown
C_CND_006513,9/28/2022,Female,740000,Saab-Belle Dodge,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43001,Sedan,Aurora
C_CND_006514,9/28/2022,Male,895000,Scrivener Performance Engineering,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Greenville
C_CND_006515,9/28/2022,Male,13500,Star Enterprises Inc,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,Passenger,Pasco
C_CND_006516,9/28/2022,Male,1041000,Suburban Ford,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16100,Sedan,Janesville
C_CND_006517,9/28/2022,Male,1430000,Tri-State Mack Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Scottsdale
C_CND_006518,9/28/2022,Male,910000,U-Haul CO,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Austin
C_CND_006519,9/28/2022,Male,2520000,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,13000,Passenger,Janesville
C_CND_006520,9/28/2022,Female,1860000,Rabun Used Car Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,Passenger,Scottsdale
C_CND_006521,9/28/2022,Male,1350000,Race Car Help,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Austin
C_CND_006522,9/28/2022,Male,992000,Race Car Help,Dodge,Caravan,Overhead Camshaft,Manual,Pale White,24000,Hardtop,Austin
C_CND_006523,9/28/2022,Male,1260000,U-Haul CO,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,28000,SUV,Austin
C_CND_006524,9/28/2022,Female,740000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Middletown
C_CND_006525,9/28/2022,Male,655000,C & M Motors Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV,Aurora
C_CND_006526,9/28/2022,Male,792000,Capitol KIA,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hatchback,Greenville
C_CND_006527,9/28/2022,Female,795000,Race Car Help,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hardtop,Austin
C_CND_006528,9/28/2022,Male,350000,Chrysler Plymouth,Toyota,Avalon,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Sedan,Janesville
C_CND_006529,9/28/2022,Male,490000,Classic Chevy,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale
C_CND_006530,9/28/2022,Male,570000,Enterprise Rent A Car,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,Hardtop,Aurora
C_CND_006531,9/28/2022,Male,392250,Diehl Motor CO Inc,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85250,SUV,Middletown
C_CND_006532,9/28/2022,Female,560000,Diehl Motor CO Inc,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28001,Hardtop,Middletown
C_CND_006533,9/28/2022,Male,1215000,Buddy Storbeck's Diesel Service Inc,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,Hatchback,Middletown
C_CND_006534,9/28/2022,Male,800000,C & M Motors Inc,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hatchback,Aurora
C_CND_006535,9/28/2022,Male,13500,Capitol KIA,Ford,Escort,Overhead Camshaft,Manual,Black,12000,Passenger,Greenville
C_CND_006536,9/28/2022,Male,1645000,Chrysler of Tri-Cities,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,Hatchback,Pasco
C_CND_006537,9/28/2022,Male,450000,Chrysler Plymouth,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Sedan,Janesville
C_CND_006538,9/28/2022,Male,860000,Classic Chevy,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,Sedan,Scottsdale
C_CND_006539,9/28/2022,Male,1924500,Clay Johnson Auto Sales,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45450,SUV,Austin
C_CND_006540,9/28/2022,Female,1416000,Diehl Motor CO Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19600,Hatchback,Middletown
C_CND_006541,9/28/2022,Male,492500,Enterprise Rent A Car,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45500,Passenger,Aurora
C_CND_006542,9/28/2022,Male,1403000,Gartner Buick Hyundai Saab,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19300,Passenger,Greenville
C_CND_006543,9/28/2022,Male,1408000,Hatfield Volkswagen,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16800,Sedan,Pasco
C_CND_006544,9/28/2022,Male,13500,Motor Vehicle Branch Office,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Austin
C_CND_006545,9/28/2022,Male,1930000,Nebo Chevrolet,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,Hatchback,Middletown
C_CND_006546,9/28/2022,Male,1405000,New Castle Ford Lincoln Mercury,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,Sedan,Aurora
C_CND_006547,9/28/2022,Male,500000,Pars Auto Sales,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,Sedan,Greenville
C_CND_006548,9/28/2022,Male,520000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Pasco
C_CND_006549,9/28/2022,Male,1270500,Progressive Shippers Cooperative Association No,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23050,Hatchback,Janesville
C_CND_006550,9/28/2022,Male,751000,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Sedan,Scottsdale
C_CND_006551,9/28/2022,Male,13500,Race Car Help,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Austin
C_CND_006552,9/28/2022,Male,1515000,Ryder Truck Rental and Leasing,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,16500,Passenger,Middletown
C_CND_006553,9/28/2022,Male,735000,Saab-Belle Dodge,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,Sedan,Aurora
C_CND_006554,9/28/2022,Male,481000,Suburban Ford,Volkswagen,Beetle,Overhead Camshaft,Manual,Pale White,21000,Hardtop,Janesville
C_CND_006555,9/28/2022,Female,820000,Capitol KIA,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Scottsdale
C_CND_006556,9/28/2022,Male,420000,Chrysler of Tri-Cities,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Austin
C_CND_006557,9/28/2022,Male,419000,Chrysler Plymouth,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,SUV,Middletown
C_CND_006558,9/28/2022,Female,400000,Classic Chevy,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Aurora
C_CND_006559,9/28/2022,Male,1051000,Clay Johnson Auto Sales,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,Hatchback,Greenville
C_CND_006560,9/28/2022,Male,1700000,Diehl Motor CO Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Pasco
C_CND_006561,9/28/2022,Male,525000,Enterprise Rent A Car,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,Sedan,Janesville
C_CND_006562,9/28/2022,Female,670000,Gartner Buick Hyundai Saab,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Scottsdale
C_CND_006563,9/28/2022,Female,280000,Star Enterprises Inc,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hardtop,Scottsdale
C_CND_006564,9/28/2022,Female,600000,Iceberg Rentals,Chrysler,LHS,Overhead Camshaft,Manual,Black,51000,Hatchback,Middletown
C_CND_006565,9/28/2022,Male,455000,McKinney Dodge Chrysler Jeep,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,Passenger,Aurora
C_CND_006566,10/1/2022,Male,635000,Ryder Truck Rental and Leasing,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,Hatchback,Middletown
C_CND_006567,10/1/2022,Male,1280000,Saab-Belle Dodge,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,Hatchback,Aurora
C_CND_006568,10/1/2022,Male,1900000,Scrivener Performance Engineering,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Greenville
C_CND_006569,10/1/2022,Male,1230000,Star Enterprises Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,SUV,Pasco
C_CND_006570,10/1/2022,Male,1150000,Suburban Ford,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Janesville
C_CND_006571,10/1/2022,Female,1200000,Tri-State Mack Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Scottsdale
C_CND_006572,10/1/2022,Male,1000000,Gartner Buick Hyundai Saab,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,SUV,Greenville
C_CND_006573,10/1/2022,Male,1500000,Enterprise Rent A Car,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22001,Hardtop,Aurora
C_CND_006574,10/1/2022,Male,1398000,Iceberg Rentals,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22800,Passenger,Janesville
C_CND_006575,10/1/2022,Male,1080000,Star Enterprises Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22001,Hardtop,Pasco
C_CND_006576,10/1/2022,Male,1300000,Pars Auto Sales,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hardtop,Greenville
C_CND_006577,10/1/2022,Male,1900000,Nebo Chevrolet,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Middletown
C_CND_006578,10/1/2022,Male,855000,Iceberg Rentals,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,Passenger,Janesville
C_CND_006579,10/1/2022,Male,1450000,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Manual,Pale White,34000,SUV,Scottsdale
C_CND_006580,10/1/2022,Male,1461800,Motor Vehicle Branch Office,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45180,Sedan,Austin
C_CND_006581,10/1/2022,Male,1396000,Nebo Chevrolet,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12600,Hatchback,Middletown
C_CND_006582,10/1/2022,Male,13500,New Castle Ford Lincoln Mercury,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21000,Hatchback,Aurora
C_CND_006583,10/1/2022,Female,1320000,Pars Auto Sales,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,SUV,Greenville
C_CND_006584,10/1/2022,Male,1460000,Star Enterprises Inc,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Pasco
C_CND_006585,10/1/2022,Male,1535000,Suburban Ford,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16500,Sedan,Janesville
C_CND_006586,10/1/2022,Male,13500,Tri-State Mack Inc,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Scottsdale
C_CND_006587,10/1/2022,Male,13500,U-Haul CO,Saturn,SW,Overhead Camshaft,Manual,Black,36000,Passenger,Austin
C_CND_006588,10/1/2022,Female,1205000,Progressive Shippers Cooperative Association No,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16500,Sedan,Janesville
C_CND_006589,10/1/2022,Male,13500,Progressive Shippers Cooperative Association No,Subaru,Forester,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Janesville
C_CND_006590,10/1/2022,Male,517000,Motor Vehicle Branch Office,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Sedan,Greenville
C_CND_006591,10/1/2022,Male,596000,Nebo Chevrolet,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Pasco
C_CND_006592,10/1/2022,Male,2500000,New Castle Ford Lincoln Mercury,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Janesville
C_CND_006593,10/1/2022,Male,13500,Pars Auto Sales,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Passenger,Scottsdale
C_CND_006594,10/1/2022,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,SUV,Austin
C_CND_006595,10/1/2022,Male,865000,Progressive Shippers Cooperative Association No,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,Sedan,Middletown
C_CND_006596,10/2/2022,Female,900000,U-Haul CO,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Austin
C_CND_006597,10/2/2022,Female,1533000,Buddy Storbeck's Diesel Service Inc,Nissan,Frontier,Overhead Camshaft,Manual,Black,53300,Hatchback,Middletown
C_CND_006598,10/2/2022,Female,1545000,C & M Motors Inc,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27500,Hatchback,Aurora
C_CND_006599,10/2/2022,Male,1650000,Capitol KIA,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hatchback,Greenville
